time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
2725014;0;368500;1;3.1;0.0;0.000011;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;7.0;18;42;98;20;60;62;14;14;32
2725513;0;368500;1;2.8;0.0;-0.00000071;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;5.2;18;30;96;16;60;6.0;32;30;34
2726012;0;368500;1;3.8;0.0;0.0000044;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.0;18;60;92;16;62;40;98;9.8;54
2726511;0;368500;1;3.0;0.0;0.0000054;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.3;18;9.8;92;18;62;46;100;12;54
2727010;0;368500;1;3.2;0.0;0.0000043;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.3;18;9.8;92;20;62;46;98;18;54
2727509;0;368500;1;3.0;0.0;-0.00000033;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.0;18;14;92;18;62;54;98;10;44
2728007;0;368500;1;2.9;0.0;0.0000049;n/a;n/a;n/a;27;72;1.6;808095.937500;0;0.0;0.0;0.0;27;0.0;257323.734375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;12;18;46;92;50;24;30;98;12;52
2728506;0;368500;1;3.3;0.0;-0.00000098;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;46;94;52;24;24;98;1.8;60
2729005;0;368500;1;3.0;0.0;-0.00000060;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;20;92;50;42;24;98;2.0;60
2729504;0;368500;1;3.3;0.0;0.0000022;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;20;92;48;44;22;100;0.0;62
2730003;0;368500;1;2.7;0.0;0.0000047;n/a;n/a;n/a;27;72;1.3;31698.113281;0;0.0;0.0;0.0;27;0.0;320415.093750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;8.8;18;42;44;88;52;14;98;12;34
2730502;0;368500;1;2.9;0.0;0.0000081;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.0;18;42;62;92;58;9.8;98;12;7.8
2731001;0;368500;1;3.6;0.0;0.0000033;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;46;64;92;58;12;98;14;12
2731500;0;368500;1;3.2;0.0;0.0000038;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;44;64;92;58;9.8;98;14;7.8
2731999;0;368500;1;3.4;0.0;0.0000035;n/a;n/a;n/a;27;inf;1.3;14864.516602;0;0.0;0.0;0.0;27;0.0;114787.093750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;50;64;92;64;12;98;18;12
2732497;0;368500;1;3.0;0.0;0.0000030;n/a;n/a;n/a;0.0;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;46;64;92;64;10;98;12;8.0
2732996;0;368500;1;3.3;0.0;0.0000026;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;52;58;88;18;12;82;16;44
2733495;0;368500;1;3.0;0.0;0.0000017;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;40;98;92;7.8;26;60;12;46
2733994;0;368500;1;3.2;0.0;0.0000020;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;32;98;90;7.8;40;60;14;38
2734493;0;368500;1;3.2;0.0;0.00000019;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;11;18;38;100;92;7.8;40;62;14;40
2734992;0;368500;1;3.3;0.0;0.0000076;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;34;98;90;10;40;60;18;38
2735491;0;368500;1;3.0;0.0;-0.0000029;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;11;18;36;98;92;7.8;48;62;16;40
2735990;0;368500;1;3.0;0.0;0.0000039;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;34;100;92;5.8;40;60;16;38
2736489;0;368500;1;3.6;0.0;0.0000048;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;30;98;90;8.0;42;62;16;40
2736988;0;368500;1;1.8;0.0;0.00000075;n/a;n/a;n/a;28;69;1.7;3710545.500000;0;0.0;0.0;0.0;28;3.0;427336.906250;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;16;18;32;100;92;16;46;54;34;44
2737487;0;368500;1;2.2;0.0;0.00000057;n/a;n/a;n/a;27;70;1.5;116178.343750;0;0.0;0.0;0.0;26;0.0;221588.109375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;34;22;90;78;52;12;34;60
2737986;0;368500;1;2.7;0.0;0.0000013;n/a;n/a;n/a;27;72;1.5;90720.000000;0;0.0;0.0;0.0;27;0.0;384035.562500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.8;18;40;14;94;98;60;14;54;22
2738485;0;368500;1;3.0;0.0;0.0000049;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;42;12;92;98;62;14;48;28
2738984;0;368500;1;3.3;0.0;0.0000027;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;66;10;92;98;58;12;48;24
2739483;0;368500;1;3.0;0.0;0.00000084;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;40;10;92;98;60;12;44;28
2739982;0;368500;1;3.3;0.0;0.0000053;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;44;18;92;98;60;50;22;56
2740481;0;368500;1;3.0;0.0;0.0000024;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;40;9.8;92;98;62;12;24;56
2740980;0;368500;1;3.2;0.0;0.0000090;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;11;18;42;9.8;92;98;60;12;28;64
2741479;0;368500;1;3.3;0.0;0.0000053;n/a;n/a;n/a;27;72;1.7;3734.475342;0;0.0;0.0;0.0;27;0.0;12214.132812;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;40;12;90;64;42;14;90;22
2741978;0;368500;1;3.0;0.0;0.0000028;n/a;n/a;n/a;27;72;1.0;1228.145020;0;0.0;0.0;0.0;26;0.0;14754.797852;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.3;18;40;14;90;62;44;16;98;18
2742477;0;368500;1;3.3;0.0;0.0000048;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;48;12;26;62;46;12;98;74
2742976;0;368500;1;3.0;0.0;0.0000053;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;54;22;14;18;86;44;70;92
2743475;0;368500;1;3.2;0.0;-0.0000024;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;52;14;16;24;98;38;62;92
2743974;0;368500;1;3.3;0.0;0.0000018;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;7.5;18;48;10;14;16;98;46;56;74
2744471;0;368500;1;1.7;0.0;0.0000021;n/a;n/a;n/a;28;72;1.8;4929736.500000;0;0.0;0.0;0.0;27;0.0;710889.687500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;14;18;74;26;24;44;94;52;52;24
2744970;0;368500;1;3.6;0.0;0.0000029;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;98;16;22;34;92;66;56;7.8
2745469;0;368500;1;3.3;0.0;0.0000036;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;98;8.0;16;64;90;56;40;24
2745968;0;368500;1;2.7;0.0;0.0000011;n/a;n/a;n/a;27;73;1.5;19104.212891;0;0.0;0.0;0.0;27;0.0;247166.296875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;98;12;94;60;12;46;54;18
2746467;0;368500;1;3.3;0.0;0.0000062;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;12;92;60;12;48;54;12
2746966;0;368500;1;3.0;0.0;0.0000034;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;10;92;60;10;48;54;12
2747465;0;368500;1;3.1;0.0;0.0000021;n/a;n/a;n/a;27;inf;1.9;10995.745117;0;0.0;0.0;0.0;27;0.0;42280.851562;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;10;92;62;12;48;52;14
2747964;0;368500;1;2.5;0.0;0.00000089;n/a;n/a;n/a;27;70;1.6;20513.273438;0;0.0;0.0;0.0;27;0.0;249203.546875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;98;28;92;44;16;50;66;18
2748463;0;368500;1;3.5;0.0;0.00000091;n/a;n/a;n/a;27;79;1.5;7561.403320;0;0.0;0.0;0.0;26;0.0;51070.175781;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;20;92;18;52;44;42;26
2748962;0;368500;1;3.3;0.0;0.0000094;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;98;22;90;42;66;46;7.8;26
2749461;0;368500;1;3.0;0.0;0.0000035;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;10;18;98;22;88;44;64;56;42;22
2749960;0;368500;1;3.3;0.0;0.0000039;n/a;n/a;n/a;0.0;82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.3;18;98;14;5.8;50;66;92;40;30
2750459;0;368500;1;3.0;0.0;0.0000049;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;100;14;7.8;52;64;92;36;34
2750958;0;368500;1;3.3;0.0;-0.0000024;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;11;18;98;12;8.0;50;60;92;42;36
2751457;0;368500;1;1.9;0.0;0.0000019;n/a;n/a;n/a;28;inf;1.8;2122032.000000;0;0.0;0.0;0.0;27;636;312770.062500;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;12;18;98;22;16;66;64;54;52;44
2751955;0;368500;1;2.8;0.0;0.0000031;n/a;n/a;n/a;28;82;1.7;1493255.625000;0;0.0;0.0;0.0;27;0.0;75587.445312;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;13;18;98;26;92;18;52;58;24;56
2752454;0;368500;1;2.9;0.0;0.0000092;n/a;n/a;n/a;26;72;1.4;9851.528320;0;0.0;0.0;0.0;28;0.0;290742.343750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.3;18;98;44;92;16;42;58;16;22
2752953;0;368500;1;2.8;0.0;0.0000078;n/a;n/a;n/a;27;72;1.4;22472.884766;0;0.0;0.0;0.0;27;0.0;266134.500000;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;98;40;92;44;12;26;36;38
2753452;0;368500;1;3.0;0.0;0.0000036;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.3;18;98;42;92;60;14;7.8;34;36
2753951;0;368500;1;3.2;0.0;0.0000030;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;100;40;92;62;16;7.8;36;36
2754450;0;368500;1;3.2;0.0;0.0000040;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.2;18;98;42;92;62;14;8.0;34;36
2754949;0;368500;1;3.5;0.0;-0.00000062;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;98;44;92;62;12;7.8;36;36
2755448;0;368500;1;3.3;0.0;0.0000028;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;98;44;92;62;12;8.0;44;36
2755947;0;368500;1;3.0;0.0;-0.00000065;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.5;18;98;44;92;60;12;8.0;42;48
2756446;0;368500;1;3.1;0.0;0.0000041;n/a;n/a;n/a;26;72;1.6;18518.201172;0;0.0;0.0;0.0;26;0.0;48291.218750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.3;18;98;42;92;62;14;9.8;36;40
2756945;0;368500;1;3.0;0.0;0.00000098;n/a;n/a;n/a;27;72;1.4;8958.605469;0;0.0;0.0;0.0;27;0.0;29385.621094;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;9.0;18;98;40;92;62;9.8;9.8;34;38
2757444;0;368500;1;3.2;0.0;0.0000047;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;98;44;90;58;10;8.0;28;40
2757943;0;368500;1;3.0;0.0;0.0000047;n/a;n/a;n/a;26;inf;1.4;4831.168945;0;0.0;0.0;0.0;28;0.0;165177.484375;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;8.8;18;98;46;94;54;12;18;28;36
2758442;0;368500;1;2.5;0.0;0.0000030;n/a;n/a;n/a;28;73;1.6;516382.281250;0;0.0;0.0;0.0;27;0.0;139487.171875;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;34;10;18;98;14;92;28;50;38;24;52
2758941;0;368500;1;3.3;0.0;0.0000019;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.2;18;100;26;92;46;44;54;24;8.0
2759440;0;368500;1;3.0;0.0;0.0000050;n/a;n/a;n/a;0.0;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;18;92;66;12;56;48;9.8
2759939;0;368500;1;3.3;0.0;0.0000044;n/a;n/a;n/a;0.0;inf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;98;20;92;60;14;58;46;7.8
2760438;0;368500;1;2.7;0.0;0.0000060;n/a;n/a;n/a;27;79;1.5;18752.687500;0;0.0;0.0;0.0;27;0.0;237901.078125;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;98;18;92;60;14;52;46;10
2760937;0;368500;1;3.0;0.0;0.0000023;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.2;18;98;16;92;54;12;50;48;8.0
2761436;0;368500;1;3.6;0.0;0.0000046;n/a;n/a;n/a;0.0;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.8;18;56;58;92;18;20;84;38;22
2761935;0;368500;1;2.8;0.0;0.0000036;n/a;n/a;n/a;27;70;1.5;15965.957031;0;0.0;0.0;0.0;27;0.0;99676.593750;0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.5;18;46;16;90;34;26;98;40;38
2762434;0;368500;1;3.6;0.0;-0.00000012;n/a;n/a;n/a;0.0;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.3;18;46;7.8;92;14;14;98;60;50
2762933;0;368500;1;3.2;0.0;0.0000054;n/a;n/a;n/a;0.0;81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;875088;1678532;35;9.0;18;84;46;90;14;34;76;24;44
